,lat,lon,date,temp,precip
0,35.4976,-118.5097,08/28/2016,24.0,0.0
0,39.188321,-121.78003,09/20/2016,26.4,0.0
0,36.88286,-119.654,05/25/2016,18.6,0.0
0,38.69971,-122.15457,06/26/2016,27.6,0.0
0,39.92,-121.32,09/26/2016,26.1,0.0
0,0.0,0.0,06/17/2016,24.9,0.0
0,35.68313,-118.21793,07/13/2016,27.1,0.0
0,34.75134,-120.55297,09/22/2016,14.4,0.13
0,39.12366,-122.50373,06/26/2016,23.5,0.0
0,37.74369,-121.58677,06/25/2016,24.6,0.0
0,38.26874,-120.90265,06/17/2016,19.0,0.0
0,36.92244,-119.39619,07/11/2016,24.8,0.03
0,38.93449,-120.10744,10/14/2016,9.3,32.05
0,0.0,0.0,07/12/2016,24.4,0.0
0,38.8390117,-121.3090268,05/17/2016,24.3,0.0
0,36.84479,-119.34487,09/03/2016,24.6,0.0
0,34.276,-118.354,05/23/2016,16.7,0.0
0,0.0,0.0,04/28/2016,28.3,0.0
0,37.75972,-120.029626,09/13/2016,9.3,0.05
0,33.6542,-117.5221,08/31/2016,25.6,0.0
0,35.61961,-120.39993,05/10/2016,15.3,0.0
0,37.62215,-121.36665,08/20/2016,24.0,0.0
0,36.14161,-120.62048,07/04/2016,22.0,0.0
0,0.0,0.0,08/04/2016,24.5,0.0
0,33.476894,-117.140883,06/04/2016,23.5,0.0
0,35.60748,-118.94811,07/15/2016,31.7,0.0
0,36.78769,-119.38248,05/15/2016,20.6,0.0
0,39.4403,-121.42647,09/22/2016,17.6,0.0
0,37.0099,-119.5792,07/15/2016,30.5,0.0
0,0.0,0.0,08/05/2016,24.3,0.0
0,37.17072,-121.42238,06/07/2016,16.8,0.0
0,37.41896,-121.79669,07/30/2016,20.9,0.0
0,39.595,-121.6008,06/20/2016,26.3,0.0
0,37.25601,-119.65776,07/04/2016,25.8,0.0
0,40.0,-121.93923,09/25/2016,28.8,0.0
0,0.0,0.0,08/17/2016,24.3,2.1
0,35.24504,-118.60344,08/04/2016,25.9,0.54
0,0.0,0.0,08/03/2016,24.5,0.0
0,35.85093,-120.81081,07/22/2016,24.8,0.0
0,32.9612,-116.7945,07/18/2016,22.0,0.0
0,5487.0,-120.841536,07/09/2016,,
0,39.33035,-121.78973,05/27/2016,22.9,0.0
0,39.79547,-121.71662,08/26/2016,24.3,0.0
0,40.07846,-122.2071,07/01/2016,31.3,0.0
0,38.86804,-121.37704,06/21/2016,26.3,0.56
0,38.517772,-121.103642,07/10/2016,19.6,0.0
0,35.70821,-120.82266,06/27/2016,28.3,0.0
0,37.3228,-119.7738,08/04/2016,25.9,0.0
0,37.927613,-120.528836,05/30/2016,23.1,0.0
0,38.8866,-122.04726,07/15/2016,25.2,0.0
0,0.0,0.0,06/15/2016,25.1,0.0
0,36.49914,-121.04993,06/12/2016,16.2,0.0
0,40.19611,-122.26736,08/03/2016,29.7,0.0
0,0.0,0.0,07/21/2016,24.8,0.8
0,39.7947,-121.857,06/11/2016,24.2,0.0
0,36.92244,-119.39619,07/13/2016,27.3,0.0
0,40.68192,-122.4096,09/10/2016,26.2,0.0
0,36.6543,-119.5327,09/23/2016,18.4,0.0
0,36.2833,-121.3306,06/18/2016,17.4,0.17
0,33.41639,-117.08829,05/31/2016,16.7,0.0
0,39.0863,-122.7891,07/19/2016,18.5,0.0
0,38.40958,-122.43172,10/10/2016,13.7,0.0
0,35.77135,-120.251,06/11/2016,17.9,0.0
0,38.33475,-122.02564,07/22/2016,23.8,0.0
0,37.98171,-120.64241,07/21/2016,24.4,0.0
0,0.0,0.0,05/19/2016,27.0,0.0
0,36.1934,-120.9293,06/23/2016,21.4,0.0
0,39.7299,-123.5044,09/10/2016,22.6,0.0
0,34.3183,-117.3189,09/07/2016,20.8,0.0
0,38.79549,-121.00299,07/22/2016,24.9,0.0
0,0.0,0.0,04/28/2016,28.3,0.0
0,39.43351,-121.6051,06/21/2016,28.3,0.14
0,39.20427,-121.05948,09/17/2016,24.2,0.0
0,33.57872,-117.77395,06/26/2016,21.4,0.0
0,38.5212,-120.8416,09/23/2016,16.9,0.0
0,36.09974,-120.51057,08/09/2016,21.0,0.0
0,34.27619,-118.63264,07/01/2016,22.5,0.0
0,39.93965,-122.40142,06/21/2016,28.1,0.02
0,0.0,0.0,05/30/2016,26.9,0.0
0,0.0,0.0,07/30/2016,24.1,0.0
0,38.558,-121.1309,09/11/2016,19.4,0.0
0,0.0,0.0,08/28/2016,24.7,0.0
0,38.01264,-122.1885,07/24/2016,23.2,0.0
0,39.39051,-120.51887,09/07/2016,19.2,0.0
0,37.24006,-119.4741,07/29/2016,29.7,0.0
0,39.8748511,-123.4267011,08/30/2016,19.6,0.0
0,38.68403,-122.26015,08/09/2016,21.5,0.0
0,33.22558,-117.14547,08/10/2016,20.2,0.06
0,40.61213,-122.47091,08/09/2016,27.7,0.0
0,0.0,0.0,07/28/2016,24.0,1.2
0,37.96311,-120.67335,07/12/2016,23.8,0.0
0,38.22017,-120.8678,06/27/2016,28.9,0.0
0,41.6314,-122.7933,09/12/2016,16.4,0.07
0,37.81434,-120.69521,07/30/2016,30.3,0.0
0,38.3131,-121.06452,06/03/2016,28.2,0.0
0,39.8851,-121.6998,09/16/2016,23.8,0.04
0,36.58972,-118.15589,07/01/2016,23.5,0.0
0,36.80296,-121.40304,06/03/2016,21.9,0.0
0,39.624017,-121.595093,05/29/2016,25.8,0.0
0,37.2171,-121.08036,04/24/2016,15.9,0.0
0,33.254355,-117.158475,11/13/2016,21.1,0.21
0,33.00056,-116.9571,07/22/2016,28.5,0.0
0,38.2581,-120.8657,08/05/2016,21.4,0.0
0,41.96191,-122.59328,07/19/2016,21.0,0.0
0,37.11831,-121.69784,09/01/2016,16.9,0.0
0,37.06531,-121.68577,08/12/2016,15.7,0.0
0,0.0,0.0,08/06/2016,24.6,0.0
0,0.0,0.0,07/29/2016,24.3,0.9
0,38.64107,-120.6955,06/03/2016,26.6,0.0
0,35.8378273,-121.0381507,05/12/2016,17.7,0.0
0,40.61388,-122.46777,06/11/2016,22.9,0.0
0,40.4572,-124.05804,08/11/2016,13.3,0.0
0,41.71847,-122.36924,07/21/2016,22.5,0.0
0,40.9878,-123.77832,08/12/2016,12.2,0.0
0,34.25858,-117.4415,09/03/2016,20.6,0.0
0,39.1408865,-122.9148951,08/30/2016,21.1,0.0
0,0.0,0.0,05/12/2016,28.0,3.0
0,0.0,0.0,08/30/2016,25.2,0.6
0,33.11645,-116.58542,07/11/2016,20.6,0.1
0,0.0,0.0,07/25/2016,24.0,0.0
0,0.0,0.0,05/25/2016,26.8,0.0
0,36.217,-118.551,10/20/2016,17.3,0.0
0,38.57554,-120.00606,08/18/2016,19.1,0.04
0,0.0,0.0,07/22/2016,24.4,1.7
0,35.01382,-119.58206,06/04/2016,25.4,0.0
0,0.0,0.0,06/04/2016,26.4,0.0
0,35.84883,-118.08591,06/01/2016,30.8,0.0
0,34.6888731,-118.7892593,04/19/2016,19.7,0.0
0,34.41521,-119.09124,12/04/2017,15.4,0.0
0,34.41521,-119.09124,12/04/2017,15.4,0.0
0,40.07045,-120.14013,07/11/2017,24.7,0.0
0,0.0,0.0,07/24/2017,22.1,0.0
0,37.61757,-120.21321,07/16/2017,28.6,0.0
0,41.841,-123.474,08/15/2017,14.1,0.0
0,38.4041,-122.5209,10/08/2017,18.5,0.0
0,38.4041,-122.5209,10/08/2017,18.5,0.0
0,38.39206,-122.24367,10/08/2017,19.3,0.03
0,38.39206,-122.24367,10/08/2017,19.3,0.03
0,35.93273,-120.20014,07/09/2017,28.4,0.0
0,42.039,-123.218,08/14/2017,20.6,0.0
0,38.60895,-122.62879,10/08/2017,19.2,0.0
0,38.60895,-122.62879,10/08/2017,19.2,0.0
0,36.15356,-118.74103,08/29/2017,33.8,0.0
0,39.24873,-123.16635,10/08/2017,16.8,0.0
0,35.0179,-120.3223,07/06/2017,17.0,0.0
0,41.59,-123.501,07/26/2017,12.1,0.0
0,40.76025,-123.10003,08/30/2017,26.1,0.0
0,36.27138,-118.48555,09/27/2017,23.1,0.0
0,40.69573,-119.93499,08/30/2017,23.1,0.0
0,34.55096,-119.9494,07/08/2017,24.0,0.0
0,38.76549,-122.90939,10/09/2017,18.0,0.0
0,0.0,0.0,06/24/2017,25.0,0.0
0,34.31283,-118.35863,12/05/2017,16.1,0.0
0,40.2275,-123.03583,09/12/2017,30.6,0.0
0,37.44663,-119.64622,08/29/2017,29.1,0.0
0,36.12089,-120.37116,05/18/2017,18.6,0.0
0,39.32198,-121.4021,10/08/2017,19.8,0.0
0,33.87041,-117.70975,10/09/2017,22.7,0.0
0,38.655,-119.55425,08/29/2017,19.5,0.0
0,39.62496,-121.52966,10/08/2017,20.4,0.0
0,37.644,-119.618,08/01/2017,24.4,0.05
0,41.466,-120.321,08/03/2017,27.0,0.0
0,34.22957,-118.2674,09/01/2017,33.1,0.0
0,37.538,-119.598,08/14/2017,18.0,0.0
0,33.530045,-116.594422,06/26/2017,36.1,0.0
0,39.39455,-121.40613,10/09/2017,20.5,0.0
0,34.45283,-118.58188,12/05/2017,12.9,0.0
0,40.43962,-120.22215,08/29/2017,23.3,0.0
0,39.45352,-121.41222,07/07/2017,31.4,0.0
0,36.07228,-120.26561,04/20/2017,16.4,0.0
0,38.329,-119.782,07/31/2017,19.8,0.0
0,40.17598,-123.36882,08/07/2017,15.4,0.0
0,39.9034,-120.9761,07/29/2017,26.1,0.0
0,33.3237,-117.163,12/07/2017,18.7,0.0
0,39.57701,-121.30209,08/29/2017,31.3,0.0
0,33.97471,-117.09984,09/02/2017,31.1,0.0
0,41.853,-123.676,08/07/2017,14.2,0.0
0,35.77896,-118.89627,07/07/2017,31.5,0.0
0,33.8668,-117.68598,09/25/2017,22.4,0.0
0,39.75312,-120.75485,09/05/2017,21.8,0.47
0,36.05187,-120.05404,08/24/2017,28.6,0.0
0,36.257,-118.296,08/02/2017,33.8,0.0
0,36.0226,-118.94252,07/30/2017,29.1,0.0
0,38.49521,-122.0251,07/06/2017,27.1,0.0
0,39.01387,-122.64543,10/08/2017,18.3,0.0
0,32.65597,-116.80527,05/20/2017,22.2,0.0
0,0.0,0.0,10/09/2017,25.4,0.0
0,35.86949,-120.57894,07/08/2017,29.6,0.0
0,35.86949,-120.57894,07/08/2017,29.6,0.0
0,36.96655,-120.89261,05/12/2017,15.7,0.0
0,38.12,-119.941,09/03/2017,24.3,0.0
0,38.14242,-122.47301,10/09/2017,19.2,0.0
0,35.95911,-120.55579,07/17/2017,28.8,0.0
0,35.59904,-119.08312,07/06/2017,31.4,0.0
0,35.4025,-120.4992,06/26/2017,19.0,0.0
0,36.269125,-120.620791,07/02/2017,22.8,0.0
0,35.53456,-118.66733,06/18/2017,31.5,2.75
0,34.2976,-116.826,06/19/2017,25.2,0.0
0,37.0825,-119.8011,06/10/2017,19.1,0.0
0,35.543,-118.654,07/30/2017,29.5,0.0
0,34.00566,-117.30693,04/30/2017,20.4,0.0
0,35.76,-118.406,09/01/2017,32.5,0.0
0,38.5181,-121.104,07/26/2017,25.0,0.0
0,35.38298,-118.80123,06/30/2017,27.5,0.0
0,33.402411,-117.402445,10/17/2017,21.8,0.0
0,34.94373,-119.44751,07/18/2017,23.9,0.0
0,33.98212,-117.30819,08/13/2017,24.1,0.0
0,37.21616,-119.48067,09/03/2017,30.4,0.0
0,39.75371,-120.1397,08/06/2017,19.3,3.69
0,33.34988,-117.39818,05/25/2017,16.9,0.0
0,40.98352,-121.81623,09/12/2017,25.7,0.13
0,36.530836,-120.206592,04/28/2017,17.8,0.0
0,39.30125,-123.28825,07/16/2017,26.6,0.0
0,39.1234,-121.32957,08/20/2017,24.7,0.0
0,33.60247,-117.34192,10/26/2017,22.8,0.0
0,39.888,-120.066,08/06/2017,19.4,3.66
0,39.24549,-121.12792,10/09/2017,16.9,0.0
0,34.55607,-118.60703,06/17/2017,27.1,0.0
0,35.7908,-120.77485,08/11/2017,22.5,0.0
0,34.37443,-118.49343,06/25/2017,27.2,0.0
0,39.439722,-120.027222,07/10/2017,22.1,0.0
0,37.905545,-120.408135,07/29/2017,26.9,0.0
0,37.37397,-119.83556,09/03/2017,30.2,0.0
0,34.14575,-117.17813,06/27/2017,24.2,0.0
0,37.3762,-119.9646,06/28/2017,23.1,0.0
0,41.85763,-121.29581,06/28/2017,18.6,0.0
0,33.95036,-116.88066,08/14/2017,21.2,0.0
0,41.11989,-120.74968,08/06/2017,18.7,0.0
0,35.4605,-118.85896,05/20/2017,26.2,0.0
0,33.3906,-117.32348,05/19/2017,20.4,0.0
0,41.3975,-122.8428,07/05/2017,22.6,0.0
0,35.40357,-120.28037,08/02/2017,24.2,0.0
0,34.09773,-117.10567,07/14/2017,23.9,0.0
0,36.616986,-120.369347,06/11/2017,16.8,0.0
0,34.67403,-120.4393,09/29/2017,16.1,0.01
0,37.14624,-120.015509,09/18/2017,21.8,0.0
0,38.848,-120.287,10/13/2017,6.3,0.0
0,34.09454,-118.48178,12/06/2017,18.1,0.0
0,36.22265,-119.06598,07/20/2017,26.6,0.0
0,41.72163,-121.30451,07/13/2017,22.3,0.0
0,32.84796,-116.85396,07/11/2017,24.9,0.0
0,36.45491,-120.2445,05/10/2017,21.1,0.0
0,39.34292,-121.12004,08/30/2017,25.3,0.0
0,37.18356,-122.07012,10/16/2017,19.5,0.0
0,41.16716,-120.58342,04/03/2017,5.9,0.0
0,38.46111,-119.48284,11/13/2017,8.0,1.66
0,38.02929,-122.25544,07/08/2017,25.9,0.0
0,36.27306,-120.65185,06/23/2017,27.6,0.0
0,35.42433,-120.47322,07/09/2017,21.3,0.0
0,36.45809,-118.87676,06/07/2017,25.2,0.0
0,34.92907,-118.9267,08/10/2017,26.1,0.0
0,34.08492,-117.03826,08/03/2017,23.9,3.24
0,41.478,-123.506,07/19/2017,14.0,0.0
0,33.59257,-117.14979,12/07/2017,14.2,0.0
0,35.41283,-118.84466,05/15/2017,16.0,0.0
0,34.16564,-117.33334,12/05/2017,14.0,0.0
0,33.34659,-116.66107,07/22/2017,22.9,0.0
0,35.12269,-120.39387,09/20/2017,18.0,0.0
0,36.24653,-120.31598,09/19/2017,21.1,0.0
0,38.538332,-121.039267,07/30/2017,26.3,0.0
0,37.87808,-121.78677,07/08/2017,27.2,0.0
0,37.4591,-119.921,07/02/2017,23.1,0.0
0,35.34541,-120.76464,05/18/2017,16.2,0.0
0,35.21177,-119.87525,05/15/2017,12.4,0.0
0,35.59804,-118.47939,06/10/2017,17.0,0.0
0,33.85323,-117.48195,07/04/2017,25.8,0.0
0,39.44543,-122.85194,09/12/2017,25.0,0.0
0,37.72543,-121.90516,08/22/2017,20.9,0.0
0,32.65003,-116.42907,08/21/2017,21.6,0.0
0,33.689092,-117.396404,07/31/2017,25.5,0.0
0,40.02261,-121.91425,10/26/2017,20.3,0.0
0,34.9465,-119.8036,05/20/2017,18.6,0.0
0,39.9864,-120.89746,08/20/2017,23.1,0.0
0,36.704679,-120.405077,06/11/2017,16.7,0.0
0,35.3091,-118.701,10/15/2017,17.5,0.0
0,35.19008,-118.76152,10/12/2017,12.1,0.0
0,40.47106,-122.43608,07/18/2017,27.6,0.0
0,34.41204,-117.03031,07/23/2017,22.1,0.0
0,33.87679,-117.00258,08/19/2017,22.5,0.0
0,39.71101,-120.02325,06/19/2017,25.5,0.0
0,39.37192,-121.53865,07/10/2017,29.6,0.0
0,40.80968,-120.48641,08/26/2017,22.7,0.0
0,37.12759,-120.0193,06/07/2017,24.0,0.0
0,37.63358,-121.49925,09/19/2017,18.7,0.0
0,41.9808,-121.9741,07/29/2017,23.7,0.0
0,33.98639,-117.21314,06/18/2017,26.0,0.0
0,39.74679,-121.67261,10/09/2017,19.7,0.0
0,35.7751,-120.23656,07/24/2017,22.5,0.0
0,35.6871,-120.3187,06/14/2017,21.2,0.0
0,36.90967,-119.79315,05/17/2017,17.9,0.0
0,34.30104,-117.45646,04/30/2017,21.7,0.0
0,40.46836,-123.51619,10/14/2017,11.2,0.0
0,39.02482,-123.1362,09/19/2017,17.1,0.0
0,40.07613,-121.56858,09/28/2017,23.1,0.0
0,38.559707,-120.70013,07/26/2017,26.4,0.0
0,38.5758,-120.915,09/17/2017,20.6,0.0
0,34.792882,-118.851943,07/28/2017,26.7,0.0
0,35.8556,-118.74542,06/13/2017,19.8,0.0
0,39.69717,-121.75417,06/16/2017,29.6,0.0
0,38.40234,-120.52953,10/09/2017,16.9,0.0
0,32.6001,-116.76997,09/01/2017,26.8,0.0
0,35.78286,-120.22647,05/02/2017,22.8,0.0
0,40.69554,-122.0122,07/01/2017,28.8,0.0
0,36.5355,-120.6585,04/29/2017,17.1,0.0
0,37.62823,-120.30046,08/13/2017,24.7,0.0
0,37.90014,-120.36005,07/30/2017,27.4,0.0
0,34.009026,-117.239099,08/04/2017,27.7,0.0
0,35.31886,-120.50886,09/03/2017,29.0,0.47
0,33.88287,-116.99651,05/25/2017,16.0,0.0
0,38.29113,-120.62177,07/17/2017,29.0,0.0
0,37.7393,-121.85663,10/17/2017,17.5,0.0
0,38.49336,-122.2483,08/11/2017,22.4,0.0
0,36.93332,-119.43376,08/26/2017,30.2,0.0
0,39.38416,-121.5786,06/22/2017,33.7,0.0
0,35.3024,-120.65279,09/26/2017,20.5,0.0
0,33.950382,-116.884446,06/15/2017,22.7,0.0
0,39.76243,-121.74121,07/19/2017,26.7,0.0
0,36.36113,-120.32685,08/30/2017,31.9,0.0
0,37.39801,-121.8179,07/11/2017,20.8,0.0
0,32.64962,-116.37345,10/21/2017,19.0,0.0
0,38.46123,-122.58152,10/14/2017,15.0,0.0
0,39.0199,-122.57487,10/14/2017,14.3,0.0
0,38.43658,-121.97233,10/02/2017,20.4,0.02
0,36.99092,-121.59899,09/03/2017,25.0,0.0
0,36.09486,-120.52189,09/03/2017,32.6,0.29
0,37.14653,-121.68165,08/11/2017,18.6,0.0
0,34.19076,-117.26969,07/31/2017,25.8,0.0
0,34.035344,-116.940661,11/29/2017,9.0,0.0
0,33.57139,-116.8247,08/07/2017,27.5,0.0
0,36.95104,-119.65621,07/05/2017,29.1,0.0
0,39.52499,-121.64897,06/06/2017,26.4,0.0
0,37.09773,-120.02027,07/07/2017,30.2,0.0
0,39.15016,-122.576,10/06/2017,16.6,0.0
0,34.34949,-119.30918,10/24/2017,31.1,0.0
0,117.337331,34.015742,08/31/2017,,
0,40.11794,-123.76099,08/03/2017,14.5,0.0
0,34.20152,-117.14466,07/22/2017,22.2,0.0
0,37.3344,-121.71752,06/29/2017,17.6,0.0
0,35.86596,-120.64584,08/07/2017,21.3,0.0
0,33.38613,-117.46709,10/13/2017,17.2,0.0
0,38.869036,-119.61865,12/28/2017,-0.6,0.0
0,40.13278,-120.9204,09/03/2017,25.4,0.0
0,35.89423,-119.00334,05/31/2017,19.8,0.2
0,36.96607,-121.55552,07/23/2017,17.4,0.0
0,40.38944,-122.13088,06/04/2017,24.6,0.0
0,39.19325,-121.08406,10/09/2017,15.3,0.0
0,36.8005,-119.35901,06/11/2017,16.9,0.16
0,35.5956,-120.56068,09/26/2017,19.4,0.0
0,38.7803,-120.97111,07/08/2017,30.1,0.0
0,34.07612,-117.06765,07/07/2017,26.9,0.0
0,35.78616,-120.96514,10/13/2017,14.9,0.0
0,33.75526,-117.25075,07/18/2017,25.8,0.0
0,35.4403,-120.2913,08/02/2017,24.6,0.0
0,39.01224,-122.20127,07/17/2017,29.1,0.0
0,37.25014,-121.68562,07/10/2017,19.1,0.0
0,36.60736,-120.5828,05/19/2017,22.6,0.0
0,36.7279,-119.28241,08/27/2017,30.9,0.0
0,38.33707,-121.11113,06/01/2017,20.8,0.0
0,40.03392,-120.1064,06/04/2017,18.7,0.0
0,37.82934,-120.68992,06/21/2017,31.2,0.0
0,33.81976,-117.18552,07/28/2017,25.2,0.0
0,37.36914,-120.0088,06/15/2017,23.6,0.0
0,33.20988,-116.46989,08/26/2017,30.9,0.0
0,38.94599,-122.81135,08/08/2017,20.9,0.0
0,37.64898,-120.4925,07/08/2017,31.5,0.0
0,40.32063,-122.83208,06/18/2017,33.2,0.0
0,36.18815,-118.78928,07/17/2017,30.6,0.0
0,38.18303,-120.85322,07/12/2017,26.6,0.0
0,36.7528,-119.2288,10/11/2017,17.8,0.0
0,39.42604,-123.03344,09/12/2017,25.0,0.0
0,36.64404,-118.99944,07/18/2017,29.4,0.0
0,35.346,-120.62825,07/07/2017,22.3,0.0
0,40.1583,-122.3209,07/28/2017,31.0,0.0
0,36.81476,-119.51592,07/04/2017,29.7,0.0
0,41.93006,-122.36545,06/18/2017,24.1,0.0
0,38.4446,-122.0041,09/23/2017,20.0,0.0
0,41.99483,-121.90077,08/29/2017,22.0,0.0
0,34.03941,-118.58624,06/29/2017,19.5,0.0
0,41.222,-122.292,08/28/2017,23.7,0.0
0,41.222,-122.27499,08/28/2017,23.7,0.0
0,37.33454,-121.76323,06/21/2017,22.3,0.0
0,37.44485,-121.84108,07/26/2017,20.6,0.0
0,35.21556,-118.56578,10/26/2017,17.0,0.0
0,33.8826,-117.00589,10/23/2017,26.2,0.0
0,34.22551,-118.05545,10/17/2017,25.9,0.0
0,37.41591,-122.3001,09/11/2017,22.7,1.95
0,35.70639,-118.47307,08/05/2017,28.6,0.0
0,34.72379,-120.13249,07/17/2017,21.7,0.0
0,39.06308,-121.303,07/08/2017,30.8,0.0
0,34.20599,-118.98603,07/04/2017,18.1,0.0
0,33.87739,-117.16215,07/03/2017,24.6,0.0
0,33.23281,-117.29509,06/13/2017,17.3,0.0
0,36.94652,-120.90462,09/20/2017,19.2,0.0
0,33.58577,-116.07429,05/28/2017,31.3,0.0
0,36.38109,-121.00391,11/25/2017,16.7,0.0
0,35.06472,-120.5634,07/20/2017,16.3,0.0
0,33.6444,-117.3968,08/27/2017,26.6,0.0
0,34.149,-117.189,07/12/2017,23.9,0.0
0,41.8721,-122.4571,06/06/2017,20.8,0.0
0,33.9885,-117.38417,12/21/2017,11.6,0.0
0,35.28738,-120.44448,10/09/2017,17.2,0.0
0,40.48712,-121.85645,04/03/2017,16.7,0.0
0,37.56181,-121.56425,08/27/2017,27.9,0.0
0,39.81517,-122.28165,11/02/2017,14.3,0.0
0,36.17297,-120.87609,09/11/2017,25.4,0.3
0,35.96275,-121.08753,06/29/2017,21.2,0.0
0,40.10282,-122.27379,06/24/2017,33.1,0.0
0,41.38247,-120.53443,06/03/2017,17.8,0.0
0,41.99279,-122.9401,08/13/2017,20.9,0.0
0,34.10446,-118.70294,06/29/2017,20.0,0.0
0,35.05076,-118.90004,05/14/2017,11.5,0.0
0,33.96514,-117.4764,12/04/2017,14.2,0.0
0,33.90327,-116.50151,11/14/2017,22.3,0.0
0,34.13534,-117.4982,10/24/2017,33.5,0.0
0,40.70627,-122.24199,10/08/2017,19.4,0.0
0,35.59302,-118.46734,09/29/2017,21.5,0.0
0,41.98128,-124.01168,09/12/2017,17.6,0.0
0,41.02705,-123.63721,08/28/2017,14.8,0.0
