,Unnamed: 0,lat,lon,date,temp,precip,is_fire
203,0,39.4664,-121.6129,7/14/2014,32.2,0.0,True
204,0,37.8316,-120.3434,9/4/2014,23.3,0.0,True
205,0,121.999,38.453,6/12/2014,,,True
206,0,33.5982,-116.1985,3/28/2014,20.1,0.0,True
207,0,40.39,-122.721,5/14/2014,24.7,0.0,True
208,0,33.93869,-117.70643,10/16/2014,18.8,0.0,True
209,0,35.8218,-121.0226,7/7/2014,24.5,0.0,True
210,0,36.991825,-119.525506,6/9/2014,32.7,0.0,True
211,0,39.1871,-121.2687,7/7/2014,28.0,0.0,True
212,0,38.608336,-120.703238,7/9/2014,27.2,0.0,True
213,0,32.665,-116.222,5/5/2014,24.2,0.0,True
214,0,38.695961,-122.384054,9/11/2014,21.1,0.0,True
215,0,40.0,29.24,8/29/2014,23.4,0.0,True
216,0,36.742747,-119.241493,6/11/2014,27.7,0.0,True
217,0,38.9195001,-120.1140659,9/25/2014,13.4,4.56,True
218,0,32.59154,-116.89516,8/16/2014,23.9,0.0,True
219,0,40.41,-123.24,7/1/2014,26.1,0.0,True
220,0,37.0,18.4,8/26/2014,26.0,0.0,True
221,0,41.796,-123.374,8/11/2014,21.7,0.0,True
222,0,36.874,-118.905,7/31/2015,29.7,0.1,True
223,0,38.8863538,-122.4762475,7/29/2015,23.7,0.0,True
224,0,34.16027778,-116.8927778,6/17/2015,21.5,0.0,True
225,0,38.8142503,-122.4867319,8/9/2015,20.4,0.0,True
226,0,38.8142503,-122.4867319,8/9/2015,20.4,0.0,True
227,0,40.938,-120.105,8/3/2015,21.5,0.0,True
228,0,36.24,-118.54,7/19/2015,26.7,0.0,True
229,0,37.279722,-119.50014,7/25/2015,23.9,0.0,True
230,0,41.399,-121.392,7/30/2015,23.0,0.0,True
231,0,34.339,-117.478,7/17/2015,25.5,0.0,True
232,0,37.3845,-121.3732,8/19/2015,22.1,0.0,True
233,0,35.3477,-120.6269,8/16/2015,23.1,0.0,True
234,0,39.192088,-120.882313,7/25/2015,20.9,0.0,True
235,0,40.924,-123.168,6/10/2015,19.0,0.0,True
236,0,36.3699644,-121.589554,9/19/2015,19.2,0.0,True
237,0,33.884313,-117.642759,4/18/2015,17.7,0.0,True
238,0,39.5218,-121.3363,9/11/2015,29.6,0.0,True
239,0,37.165767,-119.523943,6/18/2015,27.2,0.0,True
240,0,55.23,-122.0,9/2/2015,5.1,0.0,True
241,0,36.70854,-121.32734,10/12/2015,20.3,0.0,True
242,0,33.5736,-116.5387,8/10/2015,32.2,0.0,True
243,0,36.085212,-118.824235,7/21/2015,29.6,0.0,True
244,0,34.361007,-118.535793,6/24/2015,24.5,0.0,True
245,0,39.43963,-121.38794,7/29/2015,31.0,0.0,True
246,0,37.08312,-121.06963,5/11/2015,15.7,0.0,True
247,0,38.925764,-122.879272,8/22/2015,19.3,0.0,True
248,0,33.7626,-117.7274,7/13/2015,22.9,0.0,True
249,0,40.415108,-122.439939,7/29/2015,33.8,0.0,True
250,0,37.823,-120.15644,7/29/2015,27.2,0.0,True
251,0,34.367,-117.683,7/17/2015,25.6,0.0,True
252,0,41.485,-121.851,2/24/2015,4.3,0.0,True
253,0,37.81629,-121.68113,7/30/2015,25.6,0.0,True
254,0,41.8048,-122.5029,7/13/2015,19.5,14.42,True
255,0,32.9421,-116.8534,6/17/2015,21.7,0.0,True
256,0,40.400196,-120.553075,9/9/2015,21.8,0.0,True
257,0,39.8448,-122.3638,7/4/2015,31.7,0.0,True
258,0,33.383889,-116.868611,7/24/2015,22.5,0.0,True
259,0,41.295667,-123.784067,7/24/2015,14.9,0.0,True
260,0,39.2688,-121.26471,6/18/2015,25.6,0.0,True
261,0,38.4113,-122.0789,7/6/2015,23.3,0.0,True
262,0,40.1058823,-124.0720419,8/18/2015,14.5,0.0,True
263,0,40.05083333,-120.7016667,4/13/2015,7.8,0.0,True
264,0,37.072561,-119.6958,6/21/2015,27.5,0.0,True
265,0,40.724898,-122.96174,8/25/2015,25.1,0.0,True
266,0,41.29226,-121.172117,7/23/2015,18.9,0.0,True
267,0,38.052,-120.5577,8/13/2015,23.9,0.0,True
268,0,37.83618,-120.61691,8/15/2015,27.0,0.0,True
269,0,40.3506868,-121.7786799,8/8/2015,26.6,0.0,True
270,0,40.47512,-122.52541,9/11/2015,29.1,0.0,True
271,0,38.04684,-120.30188,9/8/2015,24.5,0.0,True
